"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CD276",8.06809677887974e-09,-0.988908429708185,0.241,0.375,0.000117786144874865
"PAN2",8.07304113804789e-09,1.34920509292012,0.106,0.039,0.000117858327574361
"TRAJ36",8.26198438668023e-09,1.36053073515699,0.104,0.037,0.000120616710061145
"ATOH1",8.37092427560011e-09,3.63460731178236,0.023,0.002,0.000122207123499486
"PNISR",8.55091509803156e-09,0.654460115971686,0.438,0.292,0.000124834809516163
"CLRN3",8.68731953795268e-09,1.94456276500365,0.06,0.015,0.000126826177934571
"PKP2",8.7379896447037e-09,1.13430341172954,0.137,0.058,0.000127565910823029
"ANOS1",8.84969840596108e-09,-2.60180557986902,0.018,0.112,0.000129196747028626
"GSKIP",9.03864435396682e-09,1.03945768328751,0.212,0.11,0.000131955168923562
"RFLNB",9.1262229640011e-09,-1.49891269804907,0.083,0.203,0.000133233729051452
"CASP6",9.18956449466203e-09,0.859271385885475,0.264,0.15,0.000134158452057571
"MARVELD2",9.42657310178549e-09,1.33204454176193,0.124,0.05,0.000137618540712966
"PHLDA2",1.01659241079641e-08,-1.30143708525473,0.093,0.218,0.000148412326052168
"TM4SF1",1.02061599402129e-08,-0.979210051610977,0.259,0.387,0.000148999728967168
"PRELID2",1.05427188461772e-08,1.68613761242245,0.085,0.028,0.000153913152435341
"TM2D1",1.07809448012773e-08,0.807966718956838,0.282,0.163,0.000157391013153847
"YWHAG",1.08509496301676e-08,-0.941445158929198,0.199,0.339,0.000158413013650817
"S100A13",1.09719952343393e-08,-0.783305037416666,0.256,0.404,0.00016018015842612
"ATP6V1B2",1.10703301247106e-08,-0.870421173295043,0.218,0.358,0.00016161574949065
"ITGB3",1.13405010328726e-08,-1.38913629826621,0.096,0.219,0.000165559974578907
"SNCG",1.13996625324713e-08,-1.62068359007471,0.067,0.182,0.000166423673311549
"CTSL",1.16387695446942e-08,-1.31543423633398,0.093,0.217,0.000169914396582991
"LRRC8A",1.1793804578433e-08,-2.12413409908028,0.036,0.138,0.000172177753040543
"TRAJ9",1.20341020840852e-08,1.81076426693619,0.067,0.019,0.00017568585632556
"NOP53",1.24694585647311e-08,0.399088341219537,0.751,0.61,0.000182041625586509
"ITGA1",1.25216130030954e-08,-1.07879937340126,0.153,0.286,0.00018280302823219
"AXL",1.26333376561135e-08,-1.19870448137702,0.137,0.267,0.0001844340964416
"TXNL4A",1.30837163116615e-08,0.496941769385408,0.591,0.436,0.000191009174433946
"HPGD",1.31427167501805e-08,1.47634522786563,0.106,0.04,0.000191870521835885
"CDA",1.32458596434815e-08,-1.12620502433821,0.137,0.269,0.000193376304935186
"METRN",1.34573403843108e-08,-1.1573996459418,0.057,0.17,0.000196463712270553
"ACVRL1",1.38419093029836e-08,0.777840195599682,0.264,0.148,0.000202078033914257
"CD248",1.38942250283543e-08,-1.07423990195793,0.14,0.274,0.000202841791188945
"GNB1",1.39753494541235e-08,-0.482050741886302,0.617,0.72,0.000204026126680749
"PTPN12",1.40042742695224e-08,-0.68319451477276,0.383,0.509,0.000204448400060757
"CD93",1.40225320416133e-08,-1.37527092587558,0.101,0.224,0.000204714945275513
"MARCH6",1.45497855469807e-08,0.491174657072571,0.56,0.395,0.000212412319200371
"KCNQ1",1.45505465005151e-08,1.37826755852258,0.137,0.059,0.000212423428361021
"CAPN8",1.46877595207893e-08,1.61470775434466,0.078,0.024,0.000214426601244003
"SLC22A5",1.48369411283787e-08,1.59021319242391,0.073,0.021,0.0002166045035332
"TUBB6",1.56076698491645e-08,-0.876486426677425,0.187,0.325,0.000227856372127953
"TNFRSF6B",1.56089726666559e-08,-1.13813927143759,0.117,0.246,0.00022787539196051
"TREM2",1.60735955732162e-08,-2.15780759025129,0.031,0.13,0.000234658421773384
"TINAG",1.61717228184524e-08,2.5795659482244,0.031,0.004,0.000236090981426587
"LTBP4",1.62110123692372e-08,0.49610700910651,0.617,0.466,0.000236664569578494
"DKK3",1.62937596034413e-08,-0.937243886166249,0.231,0.364,0.000237872596450639
"NXPH3",1.63383587276093e-08,-2.2259226151759,0.028,0.126,0.000238523699064368
"ARNTL2",1.63867371322904e-08,-1.92388843438404,0.041,0.145,0.000239229975394308
"PLAU",1.69538850822035e-08,-1.55911576672281,0.062,0.174,0.000247509768315088
"PDE1C",1.79223914366256e-08,2.15008471218224,0.044,0.009,0.000261648992583297
"VWA1",1.84841797392796e-08,-0.950832191767038,0.218,0.353,0.000269850540013742
"BSG",1.84965554576529e-08,-0.410859842241315,0.604,0.746,0.000270031213126275
"CRISPLD2",1.8567327646246e-08,-1.18870771818367,0.13,0.258,0.000271064416307545
"MRVI1",2.01658388129066e-08,-1.48525605283184,0.054,0.164,0.000294401080829624
"MPPE1",2.03872401757248e-08,1.09813465738124,0.174,0.084,0.000297633319325406
"RRAS",2.06111625271409e-08,-0.734839310919889,0.311,0.445,0.00030090236173373
"GPX8",2.08594185063125e-08,-1.80571548390723,0.044,0.148,0.000304526650773657
"TMEM168",2.10244514508093e-08,0.947016328589733,0.218,0.116,0.000306935966730366
"C9orf152",2.12920448000115e-08,1.81672172223259,0.065,0.018,0.000310842562035368
"KIFC3",2.19489832160208e-08,-2.01793893566914,0.039,0.14,0.000320433205970688
"EEF2",2.22750798699706e-08,0.150364417695176,1,1,0.0003251938910217
"ZFP36L2",2.22950315362181e-08,0.511180306584609,0.627,0.481,0.000325485165397248
"LSM6",2.27925916395892e-08,0.74529042945891,0.298,0.177,0.000332749045346363
"EIF2D",2.28443740753269e-08,0.749183736976615,0.334,0.209,0.000333505017125697
"GJB2",2.36758153276263e-08,-1.0926358529506,0.153,0.281,0.000345643227968017
"AHNAK2",2.40420378366725e-08,-1.96959583106891,0.036,0.136,0.000350989710377581
"CHAD",2.4559041202591e-08,3.63460731178236,0.021,0.002,0.000358537442516626
"UBE2I",2.48670811125362e-08,-0.785766831073579,0.303,0.433,0.000363034517161916
"SPSB1",2.49096389560234e-08,-1.7381126736616,0.044,0.148,0.000363655819118986
"TRAJ49",2.53749840620841e-08,2.08876094132759,0.057,0.015,0.000370449392322366
"FCER1G",2.59079665995911e-08,-1.19219537250346,0.109,0.233,0.00037823040438743
"LRRC75A",2.60293474047057e-08,1.88043242758393,0.06,0.016,0.000380002442761298
"IER5L",2.60806407392411e-08,-1.76342376219079,0.039,0.14,0.000380751274152181
"HSPB8",2.6409416976687e-08,-2.14032613258286,0.036,0.135,0.000385551078442653
"PPP2CB",2.66181537854172e-08,-0.493683033806236,0.557,0.669,0.000388598427113306
"S100A2",2.68644232243306e-08,-2.10547612616378,0.028,0.124,0.000392193714652002
"FILIP1L",2.77629219705357e-08,-0.902826818856206,0.272,0.399,0.000405310897847851
"SLC19A3",2.82143686445977e-08,2.41910127603116,0.036,0.006,0.000411901567842481
"CLIP1",2.83459607470281e-08,-1.04123043312565,0.148,0.278,0.000413822680945864
"WDR1",2.84186756007419e-08,-0.63058067468706,0.389,0.518,0.000414884245095231
"CCL5",2.84238546182821e-08,0.819844439990491,0.176,0.085,0.000414959853572301
"PLIN3",2.86886895623824e-08,-0.998214827717384,0.158,0.289,0.00041882617892122
"ME3",2.89706951668981e-08,1.07959803316284,0.163,0.077,0.000422943178741546
"SERPINB6",2.93340743684331e-08,-0.753963432941723,0.29,0.421,0.000428248151704756
"GPNMB",3.11623062098069e-08,-1.22285538082809,0.101,0.221,0.000454938508356971
"GRHL2",3.14915506806958e-08,1.46468231034005,0.101,0.038,0.000459745148387478
"UQCRB",3.18172683513502e-08,0.278216889511227,0.922,0.907,0.000464500300661361
"NARS",3.24454162835753e-08,0.725989971454378,0.324,0.2,0.000473670632323916
"CENPX",3.30164581207243e-08,0.877177615056442,0.293,0.179,0.000482007272104454
"FBP1",3.3822546401033e-08,0.795829901009532,0.28,0.164,0.000493775354908681
"CAPN1",3.48499800411797e-08,-0.524379981961734,0.44,0.573,0.000508774858621183
"SLC12A4",3.66637231661631e-08,-1.51288030054019,0.078,0.19,0.000535253694502815
"FTSJ1",3.6882454212773e-08,-1.65727020987537,0.041,0.143,0.000538446949052273
"REPS2",3.75463081383494e-08,1.52197845667146,0.091,0.032,0.000548138552511762
"NR4A1",3.80822442360851e-08,0.659874070392795,0.345,0.213,0.000555962683602607
"PPDPF",3.87923419615953e-08,0.19935791818581,0.987,0.993,0.000566329400297329
"LAMA5",4.07591617275946e-08,-1.07879937340126,0.158,0.284,0.000595043002061154
"PARVA",4.16354422556204e-08,-1.02371753246251,0.184,0.311,0.000607835821489802
"ANO9",4.19918224162852e-08,1.24307975764687,0.124,0.052,0.000613038615455347
"PCBP1",4.2637345829109e-08,-0.429356944977909,0.637,0.765,0.000622462611759162
"ARL14",4.32945010708415e-08,1.53774577252978,0.075,0.024,0.000632056421133216
"WARS",4.33919362703733e-08,-0.853651270606357,0.259,0.385,0.00063347887761118
"EDNRB",4.39672395879696e-08,1.41098863024384,0.096,0.035,0.000641877730744768
"NEXN",4.4602189519827e-08,-3.59153724441519,0.005,0.083,0.000651147364799955
"BMERB1",4.51243750041074e-08,-1.15132513153212,0.142,0.267,0.000658770750684964
"ELANE",4.53159701498297e-08,3.65322298994971,0.023,0.002,0.000661567848217363
"FGF9",4.57117866813894e-08,3.41221489044592,0.023,0.002,0.000667346373761604
"C11orf1",4.60550009144406e-08,1.04217356163007,0.212,0.115,0.000672356958349918
"HOOK1",4.68435475251375e-08,1.61039107436154,0.078,0.025,0.000683868950319482
"CPXM2",4.69481609374389e-08,-2.94030152427487,0.013,0.096,0.000685396201525671
"SDHD",4.74910721338507e-08,1.26939103476272,0.127,0.054,0.000693322162082087
"FAM135A",4.81394015573331e-08,1.29779497980902,0.109,0.043,0.000702787123335506
"BAG2",4.84119731079367e-08,-2.31570556411728,0.026,0.117,0.000706766395402768
"GBP1",4.84240126959405e-08,-1.31311078816441,0.098,0.214,0.000706942161348036
"YWHAQ",5.05923817348376e-08,-0.500280263760559,0.549,0.648,0.000738598180946895
"MAP7",5.232631546772e-08,0.878101531220513,0.241,0.137,0.000763911879513244
"C1orf21",5.43201492226293e-08,0.526143460983783,0.427,0.283,0.000793019858501166
"ARL6IP5",5.60142305885974e-08,-1.1213758388415,0.15,0.273,0.000817751752362933
"LMOD1",5.72595132778718e-08,-1.34625115072575,0.111,0.228,0.00083593163434365
"ELL3",5.99856248915595e-08,2.34510069458738,0.041,0.008,0.000875730137791877
"PLN",6.01655507485642e-08,-1.34032198791299,0.08,0.193,0.000878356875378289
"ARHGEF16",6.01845409770425e-08,1.36280269632084,0.101,0.039,0.000878634113723843
"UNC5B",6.0748556410458e-08,-1.69929342477107,0.041,0.14,0.000886868175036276
"RMDN2",6.26540532210867e-08,1.59021319242391,0.083,0.028,0.000914686522974644
"DDX3X",6.28534298349866e-08,0.407643382683011,0.663,0.52,0.00091759722216097
"P2RX4",6.39230453729827e-08,0.974963506657397,0.215,0.117,0.000933212539400175
"SMTN",6.40376588958293e-08,-0.977130455661015,0.251,0.371,0.000934885782220212
"NPY1R",6.48532132809093e-08,3.76013819386622,0.018,0.001,0.000946792060687995
"PTGDR2",6.56573592932988e-08,3.43821009897886,0.018,0.001,0.000958531788322869
"PROM2",6.65265943526952e-08,1.17517569314507,0.127,0.055,0.000971221750954997
"RGS16",6.74182750381381e-08,-1.76640762062961,0.052,0.153,0.000984239397281778
"SERINC2",6.8865262288681e-08,0.520225673486757,0.552,0.418,0.00100536396415245
"TRIM8",6.88746672354132e-08,-0.56812383474319,0.425,0.547,0.0010055012669698
"TTC38",6.98278340007765e-08,1.36527857652501,0.117,0.049,0.00101941654857734
"CCL13",7.0481368946094e-08,1.78815257003582,0.06,0.016,0.00102895750524403
"VGLL3",7.21216104904121e-08,-1.57376254268722,0.057,0.16,0.00105290339154953
"SSBP3",7.23441133214135e-08,0.489211471670375,0.567,0.425,0.00105615171037932
"TDP2",7.36481457975475e-08,0.664213773867688,0.368,0.237,0.0010751892804984
"VSIG10",7.40069650231184e-08,1.44526485651281,0.096,0.036,0.00108042768237251
"ANO6",7.53365122704588e-08,-0.828964037215857,0.241,0.37,0.00109983774263643
"PLAGL2",7.56844908560385e-08,1.80320691575811,0.075,0.024,0.00110491788200731
"GMDS",7.725204931438e-08,0.775502503518402,0.251,0.143,0.00112780266794063
"CREBZF",8.04743775325442e-08,0.579565948224403,0.306,0.183,0.00117484543759761
"COX15",8.05727578972148e-08,0.888294545356906,0.218,0.119,0.00117628169254144
"KRT83",8.06096983703183e-08,-2.8046464249173,0.013,0.094,0.00117682098650828
"SRPX2",8.07319477201886e-08,-1.45809300439238,0.07,0.177,0.00117860570476703
"PHLDA3",8.14307055640926e-08,-1.78074323839082,0.041,0.138,0.00118880687053019
"ALDH1L1",8.22753253769315e-08,2.15245561664498,0.047,0.011,0.00120113747517782
"HIF3A",8.36110185545514e-08,1.96367158795136,0.047,0.011,0.0012206372598779
"QTRT1",8.55950883329172e-08,0.801165462126278,0.236,0.132,0.00124960269457226
"SLC35D1",8.74036525624811e-08,1.48380696541897,0.101,0.039,0.00127600592375966
"PRSS23",9.14729584739356e-08,-0.845630136727044,0.22,0.35,0.00133541372076099
"HADHA",9.14891956521549e-08,0.552813220618717,0.472,0.335,0.00133565076732581
"MACF1",9.22629709325739e-08,-0.847761118132092,0.275,0.397,0.00134694711264465
"LY6E",9.61167563409226e-08,-0.922482915211161,0.189,0.317,0.00140320852582113
"IGHG4",9.83008680658743e-08,1.10409259508358,0.104,0.041,0.0014350943728937
"SOWAHA",9.86240301451442e-08,2.56749311592383,0.034,0.006,0.00143981221608896
"ELK3",9.8670794931902e-08,-0.888237013043918,0.215,0.341,0.00144049493521084
"PACS1",9.96328936912968e-08,-1.36560735900754,0.08,0.19,0.00145454061499924
"ALKAL2",1.00207754229803e-07,2.26263853439541,0.039,0.008,0.00146293300400089
"CBLC",1.02447608168981e-07,0.887893741064596,0.238,0.136,0.00149563263165896
"TRAF4",1.0275518808322e-07,0.892081064464316,0.244,0.14,0.00150012299082693
"TMEM125",1.0287145791459e-07,1.60401899194894,0.08,0.028,0.0015018204140951
"BMP1",1.03087673133428e-07,-0.999428829237115,0.117,0.237,0.00150497694007491
"WBP1L",1.08452506040863e-07,-0.971900719220056,0.132,0.254,0.00158329813569056
"HSBP1L1",1.08885160789496e-07,1.60581004747493,0.073,0.023,0.00158961446236585
"MAMDC4",1.0922937991039e-07,1.5795659482244,0.073,0.023,0.00159463971731178
"OAS3",1.09389176010723e-07,-1.06368393978015,0.122,0.241,0.00159697258058055
"TCN1",1.12363208440949e-07,-1.31334493488909,0.14,0.255,0.00164039048002941
"STEAP1",1.16167164877913e-07,-0.910480391399641,0.192,0.32,0.00169592444005265
"C1orf198",1.17235999576828e-07,-0.957274602878582,0.199,0.325,0.00171152835782211
"C1orf115",1.2281082232458e-07,1.08206628875359,0.145,0.068,0.00179291519511654
"C11orf71",1.24326288199733e-07,1.23657623780921,0.101,0.039,0.00181503948142791
"CTSK",1.24398296996566e-07,-0.652320761310844,0.342,0.468,0.00181609073785287
"MASP1",1.25153770160244e-07,-2.72252573100879,0.008,0.083,0.0018271198905694
"FHL3",1.28120660011572e-07,-1.41805442355969,0.062,0.166,0.00187043351550894
"EIF6",1.28907867137975e-07,-0.726361667969245,0.329,0.446,0.0018819259523473
"NOXA1",1.30946653851552e-07,1.52450994537308,0.075,0.025,0.00191169019957881
"ELMO3",1.33390381892342e-07,1.36622398615313,0.098,0.038,0.00194736618524631
"TRGC2",1.33539946788774e-07,2.85967386741714,0.031,0.005,0.00194954968316931
"SPEG",1.34301554380557e-07,-2.29613002578052,0.026,0.112,0.00196066839240175
"RTKN2",1.36467074622288e-07,-1.65587906439146,0.054,0.153,0.00199228282241078
"TMEM189",1.3740344941741e-07,-0.941534070305317,0.197,0.322,0.00200595295804477
"SCNN1B",1.41010587439563e-07,2.37311507075698,0.031,0.005,0.00205861356603018
"GNAQ",1.42631114155608e-07,0.55458928269319,0.516,0.371,0.00208227163555772
"PCOLCE",1.45008159453485e-07,-0.847504695995733,0.288,0.407,0.00211697411986143
"HOXA7",1.45172057643838e-07,1.26753971129373,0.104,0.041,0.0021193668695424
"FAM83E",1.46133159269161e-07,2.24556502103647,0.047,0.011,0.00213339799217048
"NKX2-2",1.47058108765851e-07,4.17517569314507,0.016,0.001,0.00214690132987265
"CLDN1",1.47432127300593e-07,-1.39235221424007,0.091,0.199,0.00215236162646135
"SLC23A1",1.47620661370353e-07,3.98253061520267,0.016,0.001,0.00215511403534578
"GSTO2",1.47620661370353e-07,3.98253061520267,0.016,0.001,0.00215511403534578
"AQP7",1.48877540881669e-07,3.49710378803243,0.021,0.002,0.00217346321933149
"HMX3",1.49327479437073e-07,3.56749311592383,0.016,0.001,0.00218003187230184
"CYP2W1",1.49997328801866e-07,3.34510069458738,0.021,0.002,0.00218981100317844
"AKR1B10",1.49997328801866e-07,3.34510069458738,0.021,0.002,0.00218981100317844
"PSD",1.5013204083477e-07,-2.65650855827428,0.016,0.095,0.00219177766414681
"SH3BGRL3",1.50495320856856e-07,-0.534335756177033,0.513,0.615,0.00219708118918924
"TRAJ47",1.50516303341585e-07,1.76013819386622,0.054,0.015,0.0021973875124838
"COLCA2",1.53889869663459e-07,2.08206628875359,0.047,0.011,0.00224663820721684
"MDFI",1.54921362807463e-07,-1.41423271260728,0.088,0.195,0.00226169697562615
"HOXB6",1.56889419942384e-07,0.722812658177403,0.264,0.155,0.00229042864173887
"TC2N",1.57373204906611e-07,1.02798961599779,0.187,0.098,0.00229749141843162
"GDE1",1.59864263251563e-07,0.62468540968105,0.334,0.211,0.00233385837920957
"CREB3",1.6208799498596e-07,-1.03607617058618,0.145,0.265,0.00236632263880002
"SLC35A3",1.63188135621834e-07,0.931250110258978,0.174,0.088,0.00238238359194315
"TRAPPC6A",1.63680346661159e-07,1.50379844060644,0.083,0.029,0.00238956938090626
"KRT16",1.63954220757006e-07,-3.48778931957736,0.005,0.077,0.00239356766883152
"ATP1A1",1.64232626223322e-07,0.532094785904439,0.474,0.335,0.00239763211023427
"USB1",1.67007682887139e-07,-1.08405349637175,0.132,0.249,0.00243814516246934
"RBFOX1",1.75546561556427e-07,2.87561541128616,0.028,0.004,0.00256280425216228
"CDHR2",1.77776108783322e-07,2.76013819386622,0.028,0.004,0.00259535341212772
"DPF3",1.7778732379717e-07,2.76013819386622,0.028,0.004,0.00259551714011489
"DNPEP",1.79745285180625e-07,0.575837464528167,0.42,0.291,0.00262410141835194
"UBTD1",1.83343354198844e-07,-1.75293138837315,0.041,0.134,0.00267662962794892
"TNS4",1.83390830512441e-07,-1.77124326665009,0.034,0.124,0.00267732273465113
"PPIP5K2",1.8442993801761e-07,0.770099303916425,0.241,0.138,0.0026924926651191
"PAQR8",1.85759463673019e-07,1.23547620341288,0.127,0.057,0.0027119024101624
"PHPT1",1.89149613282009e-07,0.43986456595019,0.57,0.419,0.00276139520430405
"SERPINA6",1.91171424314799e-07,5.08206628875359,0.01,0,0.00279091162357175
"RASSF6",1.94060066566233e-07,1.63675577836094,0.07,0.023,0.00283308291180044
"STX2",1.94163923542295e-07,-1.25238890400994,0.098,0.208,0.00283459911979396
"ALOX5AP",1.97254549453643e-07,-1.79828251940244,0.034,0.123,0.00287971916747373
"ANXA3",1.99302952382361e-07,-0.971142695344911,0.187,0.31,0.00290962380183009
"ARHGEF38",2.02157762015865e-07,2.55850433269657,0.039,0.008,0.00295130116766962
"SLC27A2",2.02827448493151e-07,3.08206628875359,0.023,0.003,0.00296107792055152
"LAMB2",2.04128830309084e-07,-0.927115187814531,0.194,0.317,0.00298007679368231
"ALDH5A1",2.04561037819828e-07,1.50075156504757,0.078,0.027,0.00298638659113167
"DNAJA1",2.06402865973286e-07,-1.01769366696504,0.145,0.264,0.00301327544034401
"TMEM63A",2.11737728595119e-07,0.670252690349028,0.293,0.18,0.00309115909976015
"FLVCR2",2.15037120925195e-07,1.53774577252978,0.083,0.03,0.00313932692838692
"RILP",2.18301251697765e-07,1.26632358120326,0.114,0.049,0.00318697997353567
"ATP2B4",2.19319859316199e-07,-1.05249167023206,0.181,0.296,0.00320185062615719
"SCAPER",2.20145374952609e-07,1.63984396014851,0.057,0.016,0.00321390232893314
"LIMS1",2.20848353614365e-07,-0.862880533117009,0.223,0.345,0.00322416511441611
"C2orf88",2.25976905715781e-07,1.37826755852258,0.078,0.027,0.00329903684654468
"CASD1",2.29991872328806e-07,1.16704781226167,0.127,0.057,0.00335765134412825
"HNRNPD",2.33512927969586e-07,0.479896001785784,0.531,0.388,0.00340905523542798
"PLEKHA6",2.3373654380074e-07,1.09096268924198,0.142,0.067,0.003412319802947
"ARHGAP8",2.35789844344786e-07,1.53065634774346,0.073,0.024,0.00344229593758953
"SET",2.42280487144078e-07,-0.361811628729623,0.635,0.761,0.0035370528318164
"BMP8A",2.51665309829412e-07,-1.88783410438073,0.031,0.118,0.00367406185819959
"PNKD",2.59482966887991e-07,0.943184466998706,0.218,0.123,0.00378819183359779
"PLPPR2",2.61354446725178e-07,-1.25481214759975,0.096,0.204,0.00381551356774087
"TPD52L2",2.63103985946235e-07,-0.779989844715877,0.259,0.382,0.00384105509082909
"RORC",2.64164155604983e-07,1.49710378803243,0.062,0.019,0.00385653250767714
"TMEM141",2.66935852307865e-07,0.843796122913133,0.171,0.086,0.00389699650784253
"PRKD1",2.69561791195871e-07,-1.8760030307805,0.034,0.121,0.00393533258966852
"MNX1",2.74856414996136e-07,2.05386939692293,0.044,0.01,0.00401262880252859
"AKT3",2.76720997800175e-07,-1.00882449350897,0.142,0.26,0.00403984984688476
"ELOVL5",2.77432670744879e-07,-1.65113738661642,0.039,0.129,0.00405023956020449
"PLAGL1",2.80997673892193e-07,0.916088471827937,0.148,0.07,0.00410228504115213
"P4HA3",2.81269019263407e-07,-1.90661839801858,0.034,0.121,0.00410624641222648
"ACOT9",2.8138965312091e-07,-0.987838181112449,0.132,0.249,0.00410800754591217
"ARHGAP26",2.82938743721336e-07,0.831691454891257,0.202,0.11,0.00413062271958778
"HES4",2.85452895117526e-07,-1.02745347336995,0.137,0.253,0.00416732681582076
"ABHD14B",2.87990637663784e-07,0.88461176916704,0.244,0.144,0.00420437531925358
"FRAT2",2.8835948336451e-07,1.27185171255674,0.091,0.034,0.00420976009763848
"GRINA",2.89901720098471e-07,-0.594844181941658,0.427,0.534,0.00423227521171757
"DPT",2.93210591382244e-07,-2.30595099659155,0.028,0.112,0.00428058142358938
"KIF13B",2.96540826364251e-07,1.0153952491083,0.166,0.084,0.00432919952409171
"ERRFI1",3.06713090760521e-07,-1.01913820515795,0.132,0.247,0.00447770441201285
"DUSP3",3.09133707526854e-07,-1.18769795174121,0.101,0.21,0.00451304299618454
"PHLDB1",3.11232735564831e-07,-0.937489252349482,0.166,0.286,0.00454368670651096
"CYP4V2",3.12624262223332e-07,1.02114206447265,0.155,0.076,0.00456400160419842
"ATP5ME",3.1835054819219e-07,0.485558944298511,0.606,0.485,0.00464759965305778
"ZNF552",3.24537285985952e-07,1.3232743321342,0.096,0.038,0.00473791983810891
"INAFM1",3.25316228153187e-07,-1.07743134123839,0.119,0.231,0.00474929161480837
"FNDC1",3.28239703895928e-07,-2.16844747284161,0.026,0.108,0.00479197143717665
"PWWP2B",3.28376787175101e-07,1.1900489696266,0.14,0.067,0.0047939727159693
"VMAC",3.28929041617808e-07,1.33483235913355,0.083,0.03,0.00480203507857838
"FIBIN",3.31199724909909e-07,-2.08535185707815,0.028,0.112,0.00483518478395977
"PIGL",3.33564710623063e-07,1.05488145942736,0.15,0.073,0.00486971121038609
"S100A8",3.34409164862599e-07,-1.10718531736239,0.132,0.246,0.00488203939782908
"PRSS12",3.3578279904428e-07,2.20994111130574,0.054,0.015,0.00490209308324745
"SYTL1",3.40531174181203e-07,1.73039085047217,0.057,0.016,0.00497141461187138
"SLC16A9",3.40531174181203e-07,1.73039085047217,0.057,0.016,0.00497141461187138
"STMN2",3.45528075069938e-07,1.26006459073158,0.083,0.03,0.00504436436794602
"TRAJ38",3.49288587311826e-07,1.58564046263409,0.075,0.026,0.00509926408616534
"TMOD1",3.58847368494248e-07,-1.62562151289037,0.044,0.135,0.00523881273264752
"CIB1",3.60156544598535e-07,0.66616204565721,0.352,0.233,0.00525792539459401
"TRPM6",3.63947901116985e-07,2.37311507075698,0.031,0.005,0.00531327540840686
"HIPK2",3.67210794321744e-07,0.982530615202671,0.166,0.085,0.00536091038630313
"COLGALT1",3.78390201118813e-07,-0.850886603441129,0.199,0.321,0.00552411854613355
"AHNAK",3.8667721730594e-07,-0.581936474132915,0.446,0.545,0.00564510069544942
"HEXD",3.97750319040528e-07,1.14602934748555,0.114,0.049,0.00580675690767267
"SELENON",4.01119302820062e-07,-1.02201617406624,0.137,0.251,0.00585594070187009
"NES",4.01414992807099e-07,-1.79060859151702,0.034,0.12,0.00586025747999084
"LOX",4.06279541819002e-07,-1.79060859151702,0.034,0.12,0.00593127503101561
"AKAP17A",4.13679700626333e-07,0.893404724729687,0.163,0.082,0.00603930994944383
"PLOD1",4.26437541298495e-07,-1.13415236496266,0.101,0.21,0.00622556166541672
"HEYL",4.26920997180089e-07,-1.5992646064398,0.034,0.119,0.00623261963783212
"PRRG4",4.42133657049405e-07,1.15679716383021,0.122,0.055,0.00645470925926426
"HLA-DRA",4.4612518789343e-07,-0.437685094826622,0.637,0.725,0.00651298161805619
"LMBRD1",4.46842821881796e-07,0.69339664298997,0.288,0.177,0.00652345835665235
"ARHGDIA",4.49978682184467e-07,-0.618920008307054,0.376,0.486,0.00656923878121103
"DLGAP4",4.61059951498164e-07,-0.974865883966697,0.218,0.327,0.0067310142319217
"SYNC",4.61257435953318e-07,-1.96987463965822,0.028,0.111,0.0067338973074825
"SOD3",4.62402486198868e-07,-0.938034917302924,0.202,0.321,0.00675061389601728
"ADAM12",4.65887902035757e-07,-2.38960892563846,0.018,0.094,0.00680149748182002
"ZNF185",4.68659129407467e-07,-1.49361839837956,0.062,0.158,0.00684195463021962
"TMEM62",4.74971014331727e-07,1.06872475151442,0.158,0.08,0.00693410183822889
"MFSD12",4.80436526480877e-07,-1.15251167103098,0.119,0.228,0.00701389285009432
"AGMAT",4.83278311320743e-07,2.02317259970002,0.047,0.012,0.00705538006697152
"DEFA5",4.86816469757716e-07,2.83413877531,0.028,0.005,0.00710703364199289
"CALB2",4.87433388654821e-07,-1.51071571642687,0.052,0.144,0.00711604004097173
"TRAV17",4.92095052083071e-07,2.76013819386622,0.028,0.005,0.00718409566536076
"GFI1",4.99345776677826e-07,1.87878269036484,0.047,0.012,0.00728994899371958
"C1orf50",5.01638975266312e-07,1.23791144849303,0.104,0.043,0.00732342739991289
"FLNC",5.0793011630243e-07,-1.60793168266586,0.039,0.126,0.00741527176789917
"KCTD5",5.0863128353049e-07,-0.865651811193194,0.181,0.302,0.00742550810826162
"SFXN3",5.08958240980816e-07,-1.24205936183802,0.096,0.201,0.00743028136007894
"PIM1",5.09162583314899e-07,-1.08245390824792,0.111,0.22,0.00743326455381422
"DCAF16",5.318772790722e-07,0.912141287311274,0.254,0.155,0.00776487639717504
"WFDC2",5.3362558016076e-07,1.04131994641028,0.153,0.076,0.00779039984476694
"COQ4",5.34326169606141e-07,0.895067773952332,0.187,0.1,0.00780062775008005
"CD3D",5.43101522233128e-07,0.990064287888079,0.13,0.06,0.00792873912308143
"OSBPL8",5.44760731408062e-07,-0.865269832573342,0.171,0.289,0.0079529619178263
"MEX3D",5.48033388497889e-07,-1.41777959832962,0.073,0.171,0.00800073943868068
"MSRB3",5.49096459286852e-07,-1.66612656083587,0.054,0.146,0.00801625920912875
"RNF207",5.55164157915103e-07,1.64824531379533,0.07,0.024,0.00810484154140259
"EHF",5.56108687397437e-07,0.713663764066723,0.316,0.203,0.00811863072731518
